Datum,Region,Kundenpünktlichkeit KPP,KPP FV,KPP RV,KAP,KAP FV,KAP RV
2021-06-13,ROT,95.4939524464,89.5883019484,98.0885371044,96.2742219186,90.7148670809,98.2740957504
2021-01-19,ROT,91.8363121314,88.2346124011,92.9758999306,93.5729408177,90.0964632799,94.5157860304
2021-01-23,ROT,98.8355519048,97.5342005445,99.4272548266,99.0948259928,97.9725473557,99.5133774778
2021-01-24,NETZ,98.1257997127,97.1058241311,98.9224211397,98.5364298161,97.5001674665,99.217064507
2021-01-24,RME,97.9543452531,97.3081224689,98.7840165056,98.3142429968,97.9590084706,98.7027768019
2021-01-25,RWT,72.2453598637,67.4367619414,78.7593238077,77.5144868006,73.2173713494,82.9055917973
2021-02-16,RSD,93.9774632514,91.9530777324,95.7691351508,94.7902722801,92.3865287894,96.6714144507
2021-02-18,ROT,96.9768973853,94.0643944165,97.963795181,97.5981313451,94.5227718646,98.5080437157
2021-04-20,ROT,95.4458667877,87.9197997228,97.9015271141,96.1133523295,89.2639695211,98.03265291
2021-04-22,NETZ,94.8246697712,92.0786253148,96.5227799295,95.4143280801,92.5328774327,97.0304576358
2021-04-22,RSD,95.1814457905,93.9799206702,96.4385443645,95.1355544679,93.7783841008,96.3694016426
2021-04-22,RWT,92.3725611156,92.663574737,91.9927518591,93.0128718241,92.9319110592,93.1150925635
2021-04-23,ROT,93.4846736351,90.652968215,94.4516106756,94.6420771705,91.6775799053,95.5268957994
2021-01-08,RME,94.3398473458,93.5522437802,95.1208334363,95.0068222334,94.125465241,95.8129997335
2021-01-08,ROT,97.9033201844,96.7167836624,98.3077179348,98.1912451811,97.1663447387,98.4949293651
2021-01-08,RWT,91.7394813321,89.6255978855,94.5885171601,92.8484098738,91.0940607805,95.0879626527
2021-01-10,NETZ,97.6416087133,96.6073231332,98.462862088,98.2767127603,97.1313562453,99.0499210779
2021-01-10,RSD,94.3051484297,94.4818749651,94.1181423123,95.2720097851,94.9520855405,95.5381006141
2021-01-11,RSD,93.5528571612,92.0605458517,94.8752710838,94.4120591208,91.8187598411,96.4344824887
2021-01-12,NETZ,88.9070430035,84.5740618545,91.6039495472,89.645495653,85.5195142257,91.9765335979
2021-01-14,RME,82.0488060234,78.2917165551,85.738118782,82.8187182199,79.1978772416,86.0721797794
2021-05-09,RSD,96.4787468484,97.1941594593,95.5770571548,97.0180247259,96.9047763292,97.1271094872
2021-05-10,NETZ,93.5601951912,90.6471770054,95.3806374228,94.3046403804,91.0555482958,96.149819777
2021-05-10,RSD,87.9207410865,85.8259022078,90.0802087997,88.4266430895,86.786305775,89.8673504231
2021-05-11,RWT,85.6367430507,82.5130298966,89.672893162,87.650911162,85.4345154132,90.3018649013
2021-05-12,NETZ,95.2719785332,92.7098519926,96.8662865882,95.965474953,93.5958672122,97.3003684062
2021-05-12,RME,94.4734308762,92.5739647996,96.360415444,95.7211131028,94.1505089382,97.1416519014
2021-05-12,RWT,94.5825957684,95.0657536954,93.9587511645,95.0233935258,95.7336947697,94.1499139976
2021-02-22,RSD,94.3055185035,92.6836838735,95.7484913415,94.595825874,93.4037167385,95.5178962956
2021-02-24,ROT,96.8258085362,94.8414130584,97.5012048914,97.3932287037,95.5931068856,97.9271800909
2021-02-25,RME,95.4834626805,94.2413316986,96.718075163,95.8579411565,94.8660924724,96.7640026114
2021-02-25,RWT,92.856181892,93.1627887555,92.4449147156,93.6277651431,94.3043216673,92.7624365009
2021-02-26,NETZ,95.6143516954,93.3852236626,97.0065382354,96.2289848271,94.171705236,97.3957201543
2021-02-26,RME,93.7377991022,92.8723599078,94.6130651208,94.2925861266,93.5784556034,94.9589397554
2021-02-26,RSD,97.7740480252,97.5347845759,97.9704295742,97.7967361925,97.4132542369,98.0681544484
2021-02-27,RME,97.2636544303,96.4441013615,98.3474431167,97.5454626292,96.9505118236,98.213627606
2021-02-28,ROT,98.0863316265,97.1458525493,98.5255849877,99.0427818149,97.6916076503,99.5663588482
2021-02-09,NETZ,93.4061905819,91.5424197408,94.5785900542,94.0280181069,92.3563057553,94.9820612901
2021-02-09,RME,91.4205631822,89.8781131403,92.9605308054,92.1137564747,90.684915461,93.4204042301
2021-02-10,NETZ,88.5823913268,85.3274773947,90.6159740449,89.6966128388,86.3920896039,91.5760975472
2021-02-10,RWT,84.9500965555,84.123213875,86.0650025257,86.567958316,85.8067751909,87.5410329231
2021-02-12,RSD,94.2504833759,93.5511157936,94.8234042455,94.7444041051,94.5101073155,94.9104491055
2021-02-12,RWT,80.455931935,77.9006008148,83.9452468664,83.3587399325,81.6550592009,85.5096136051
2021-02-15,NETZ,93.306488258,91.6891006611,94.3149024999,93.9721377704,92.1256343485,95.0236328221
2021-03-31,NETZ,91.1502712072,86.8748759271,93.793961659,92.4146940988,88.7202718363,94.4732793072
2021-04-02,RWT,96.5820315781,96.4780370939,96.7599483124,97.0565404284,96.951853225,97.2188545064
2021-04-04,RME,98.986085703,98.8433237784,99.1672950936,99.1085611931,98.9962387748,99.2309455473
2021-04-04,ROT,98.598027386,98.2425061871,98.7584998181,99.3527428363,98.428841487,99.698139242
2021-07-04,NETZ,97.0544016934,95.5417880436,98.2539222396,97.5972065616,96.3802347876,98.4099167432
2021-07-04,RME,96.86479744,95.6666476145,98.3996794703,97.388603483,96.3754616732,98.4893995075
2021-07-04,RSD,94.3395908146,93.7078818742,95.1232166509,95.2736394054,93.9108172519,96.5658535858
2021-07-06,RME,87.514645028,84.1903521898,90.8302894231,88.2063205895,85.3287999864,90.8076860606
2021-07-07,NETZ,89.0467805589,85.0977872202,91.4850775057,90.5404812681,86.7317216495,92.6739519497
2021-07-09,NETZ,94.6634948661,91.4932361884,96.6410564433,95.0063533822,92.0545965492,96.6746605166
2021-07-10,NETZ,94.0213187553,90.098755342,97.0340934879,94.2445937999,90.0596017069,96.9396618274
2021-07-10,ROT,97.2166972577,93.5589063525,98.8988200277,97.5637024022,94.1275247237,98.8631433863
2021-07-10,RSD,91.6899214244,89.0736925638,94.8815526591,92.373105414,89.5931483361,94.9245352271
2021-05-30,ROT,97.3625675319,95.8432312401,98.063484407,97.8082510014,96.4673282198,98.3152795016
2021-05-30,RWT,92.5350211121,89.9666810846,95.728514818,93.3292661632,91.1823628819,95.6945319837
2021-06-02,ROT,92.549675852,89.0475248543,93.7388206612,93.684621755,91.0780658671,94.4484116457
2021-06-02,RWT,88.5198337259,88.6098889168,88.4045648904,88.9343727748,88.9641712915,88.8978475911
2021-06-03,RSD,92.4105984338,93.93015802,90.9096906026,93.5318440674,93.6899353369,93.3940415436
2021-06-04,NETZ,92.8360604803,88.8721941089,95.3061325217,93.987527277,90.0731153776,96.1946490105
2021-12-12,RME,94.5291907799055,93.1364931921398,96.2846349428041,94.9829984696852,93.7321692465109,96.3231151318021
2021-12-12,ROT,96.4323539849722,92.9524695784867,97.9939096179246,97.4894335542273,93.7045283198303,98.9001681234121
2021-08-15,NETZ,93.6741221765,90.9830816715,95.7784569606,94.8732461757,91.7659865004,96.9331205881
2021-04-28,RME,86.7327814176,82.8661712424,90.5668542284,87.2196509858,83.5275343618,90.5748662527
2021-04-28,RSD,92.1946823708,91.8101492421,92.5969350126,92.7057753501,92.866803241,92.5595669056
2021-08-14,ROT,93.6960556626,87.644926886,96.3395250111,95.4480337543,89.8166801787,97.4587894038
2021-08-14,RSD,92.6138590832,92.8682430062,92.3150200068,94.0004633333,92.8497214515,95.0347059137
2021-08-14,RWT,93.8228938438,93.5141909126,94.3614830116,94.8836940948,94.5653678771,95.3947384957
2021-03-04,ROT,96.6294683097,94.7620018301,97.2641188188,97.0828256789,95.615197099,97.5150263902
2021-03-04,RWT,93.5613930237,93.713049025,93.3618681558,93.8883467537,94.0417558625,93.6959121925
2021-10-10,NETZ,94.8261192872,92.384058891,96.57517078,96.0691780026,93.3680960678,97.6829161516
2021-10-11,RSD,90.8911615164,91.2915007503,90.4901562926,92.6845559615,91.9271782265,93.3615311534
2021-10-12,NETZ,92.7967088534,88.9838834114,95.1777579623,93.4307312441,89.8678484436,95.4425606158
2021-10-12,RWT,89.619420968,87.9493821502,91.7756281247,90.5710675241,88.9852278758,92.5272118108
2021-10-13,RSD,90.8314569262,90.6700405353,90.9954418813,92.0658554019,90.9300522572,93.0893235086
2021-03-27,ROT,97.4555494553,93.9369559624,99.0540315061,97.9057977432,94.6933475901,99.1001602285
2021-03-28,NETZ,96.7211384383,95.0702158975,98.0242450973,97.5393763635,95.8382654145,98.6798716646
2021-03-28,RSD,98.0335610854,98.0649376586,98.00053746,98.5355002905,98.0836196664,98.9052070415
2021-03-29,RSD,94.5404094224,95.5357331317,93.6610419659,94.4788644578,94.7041957213,94.3035075769
2021-03-02,RME,94.652318001,92.9792116482,96.3001325054,94.9655318526,93.3454748426,96.4341478777
2021-03-03,RSD,96.0470611512,94.927265029,97.0412294697,96.3355621854,95.566219446,96.932025693
2021-03-03,RWT,94.6799578602,93.1315506007,96.7245291685,94.9844903987,93.5242035505,96.8126069318
2021-06-05,ROT,96.9342871082,94.6415221238,98.0262077415,97.6555346236,95.0765094624,98.6693389123
2021-06-06,NETZ,95.4883917309,92.3782163093,97.9750754038,96.207465989,93.468538262,98.0386156008
2021-06-06,RWT,93.7018419807,92.4609803321,95.6233217749,94.6834098436,93.4157338998,96.438918603
2021-09-30,ROT,95.283800186,89.90245765,97.1318459898,95.7825691985,90.8032790493,97.2618358833
2021-10-02,RME,93.1243078566,90.7166485125,96.267647614,94.1096240118,92.0194462382,96.4228112654
2021-08-17,RWT,88.6440958437,88.1318254828,89.428893797,89.7504730742,89.5804477553,90.0006854782
2021-08-18,RWT,89.3261582758,88.2626254598,90.9609078818,90.5630036763,89.8210689803,91.6591057401
2021-08-19,NETZ,93.6388314607,90.4996674282,95.6501188478,94.0632239948,91.1329013624,95.7655288109
2021-08-19,RME,92.4101358495,90.1876428967,94.6331997493,92.7856284285,90.7981640114,94.6033125543
2021-04-29,RSD,90.6380170966,89.3959418433,91.9224881079,91.4099519564,89.3861830098,93.2407302589
2021-04-30,RWT,90.6926262564,89.7499977959,91.9253421087,91.3703079034,90.3054347597,92.7097133063
2021-05-01,RME,90.4488368297,87.218698169,94.5393446413,91.5545698857,88.5661396948,94.7803142028
2021-05-02,RSD,97.716332971,96.3199784672,99.5287977126,97.9840823516,96.3082509177,99.6248094424
2021-05-03,NETZ,95.5127747126,93.0563109034,97.0499851313,95.875478898,93.39032868,97.2872238844
2021-05-04,RME,94.0474975964,91.2727941422,96.7941188202,94.4400104989,91.8398959882,96.802278056
2021-05-04,RWT,93.3974882657,93.5891541174,93.1527041821,94.1094660213,94.5228487032,93.6055657998
2021-07-23,RSD,85.3195995614,84.9495028835,85.6920952801,87.58359426,86.4590220109,88.5956718745
2021-08-20,ROT,96.2025234665,93.7846409007,97.0368337334,96.6573861177,94.3767721187,97.3437141474
2021-02-21,RME,96.7718406672,95.4921275446,98.4056295017,97.1325586312,95.8464275225,98.5392569583
2021-04-17,NETZ,97.6618984891,96.08427648,98.9121410721,98.0944640294,96.467410298,99.1795463576
2021-09-25,RME,88.8398680023,85.2521312632,93.4529353112,89.514168127,86.0692522853,93.2737056398
2021-09-26,RME,92.5650519733,89.3671005833,96.6485994021,92.9894935356,89.7457235993,96.5103912314
2021-09-27,RME,92.8819366556,90.8331881815,94.9538878968,93.4806193623,91.843312469,94.9858298489
2021-09-27,ROT,92.8519730685,90.1456109918,93.7800644174,93.7471820727,91.2514114404,94.4929785013
2021-09-28,ROT,94.6907452733,87.8055171485,97.0382591065,95.3906649064,89.0343238536,97.2695038837
2021-09-28,RSD,95.1648234247,94.6720276299,95.6723616417,95.6252093114,94.974686326,96.2124763329
2021-09-29,NETZ,91.1404874465,88.3850864694,92.7958605495,91.5695827827,88.6182386456,93.166469176
2021-05-06,RME,89.3183851196,86.1706169351,92.4596714067,89.9054101281,86.4619767403,93.0715267324
2021-05-07,ROT,96.3067404061,91.1748327068,98.0620911521,97.0316502861,92.314502198,98.4387322805
2021-08-03,RME,90.9369906781,87.1877978637,94.6997746303,91.8464551182,88.6259617899,94.7837785675
2021-07-12,NETZ,91.8043949856,89.1696007911,93.4772799619,92.301248951,89.3474826535,94.0087060622
2021-07-13,NETZ,79.7152270754,78.7655494695,80.3071995094,83.3614410215,81.4905098203,84.442819456
2021-07-13,RME,79.9664803268,76.4388697684,83.4192896549,82.3749567306,77.9886976661,86.3820553647
2021-07-13,RWT,76.9194417959,73.8277405383,81.6672282058,81.3359229781,79.6616416436,83.6966862421
2021-03-05,RWT,95.9183286732,95.6587325101,96.2597759597,96.5163567091,96.4524539224,96.5963679055
2021-06-19,RME,93.5983439555,91.3575872722,96.5457827186,94.591650388,92.7703356232,96.6121008663
2021-06-20,RSD,95.2407547251,94.3700136278,96.3374373964,95.8109142805,94.6791913903,96.8884616742
2021-06-21,NETZ,92.4198181692,89.8228498399,94.0297174365,93.6511793534,91.0206467142,95.1355536458
2021-06-22,RME,86.8913477282,84.4299257491,89.369021189,87.9292839735,85.3277977669,90.3386014456
2021-06-22,ROT,93.4624213425,88.4694110659,95.1119204869,94.4644609652,90.1157511474,95.6955874562
2021-06-22,RWT,80.441889042,78.2590873172,83.2705778569,81.507677676,78.7431839171,84.9698129582
2021-04-13,RSD,87.98981464,87.5360160165,88.4539166334,89.139320767,88.0032006235,90.1611362343
2021-04-14,RME,95.0889609714,92.9420267353,97.2500330888,95.325064626,93.3075151682,97.1788329931
2021-04-16,NETZ,94.7103633213,91.5146359364,96.6923634843,95.1694342167,92.1826440048,96.8405211503
2021-04-16,RSD,91.8581963736,90.954305818,92.7985904017,92.3495517398,91.6375044757,92.9900238957
2021-04-25,RME,95.2834492434,93.3512077251,97.9183019407,95.7491015241,93.7979174537,98.0192444103
2021-04-25,RWT,95.1234424568,93.4596165461,97.8207489134,96.0779594432,94.5401870725,98.3304481573
2021-04-26,RME,92.4144475253,90.0889128477,94.7394283447,93.5282325893,91.5772301224,95.3050920295
2021-04-26,ROT,95.0693872153,88.6734445386,97.2537594712,95.7980899979,89.6863456698,97.6118910933
2021-04-26,RWT,93.9120608696,93.7404867179,94.1373676978,94.425293548,94.5892335498,94.2201291221
2021-04-27,RSD,90.7092785562,88.5695568268,92.9075068276,92.0806114517,89.746959153,94.1707504327
2021-01-18,ROT,87.8643643734,81.8793471372,89.8096321915,88.9244561977,82.6242691315,90.6951215391
2021-01-18,RSD,89.7182129199,88.6610385046,90.6643670441,91.4767873282,92.0095997963,91.0722710365
2021-06-18,NETZ,91.2619033637,88.3975983901,93.0518438016,93.0518435131,89.8900663707,94.8640334888
2021-06-18,ROT,92.4996414889,88.4405836592,93.8776451553,94.514566909,89.5279644246,96.010733046
2021-06-18,RSD,92.6110470193,91.5184631974,93.7266510027,93.5232057951,93.2134268718,93.799730944
2021-08-22,RWT,93.0980902253,91.7244942488,95.4921274074,93.8014713371,92.470048109,95.9096909976
2021-08-24,RWT,89.4765535735,87.5567889599,92.4146227473,89.7809702183,87.9691348673,92.4391175877
2021-04-07,ROT,94.8579839249,88.7570602007,96.9296193459,95.7005806415,89.9569596797,97.3997194569
2021-04-10,RSD,93.9832285058,93.2968227001,94.8610954668,95.6861834624,95.1988402808,96.1545991644
2021-12-13,NETZ,90.5071040697949,88.5323302388573,91.7483991075786,91.5325694171416,89.810117205282,92.5209443662924
2021-12-14,NETZ,88.5700588738146,84.7534674591348,90.9545919388601,89.2107391508283,85.605426059406,91.2548997255238
2021-12-21,RSD,94.5937701432125,92.1368120241679,97.0845030220007,95.0528833874808,91.8979432145807,97.8984447354613
2021-12-21,RWT,93.9148173271826,93.8095128945787,94.0550677902271,94.3054254512317,94.1598772740655,94.4914637423734
2021-12-23,RME,94.0310326433023,91.7258951614264,96.3078708429343,95.3074780708582,93.7300037757474,96.7184553682609
2021-08-02,RME,94.9180008389,93.2160861944,96.618466447,95.346151993,93.9373416849,96.6308552291
2021-12-05,RME,94.9078549303,93.4183557121,96.842397612,95.6141567741,94.6257033884,96.6962544813
2021-12-06,NETZ,92.5596837869,89.1602904571,94.7010047296,93.1862389565,89.5574387635,95.2598460606
2021-12-07,RSD,96.0421374215,96.0979827008,95.9846953374,96.580555352,96.3940030429,96.7487350581
2021-12-08,RWT,83.7300337321,83.5539593959,83.9629194891,84.6348213885,84.7793708522,84.4520621895
2021-08-11,RWT,91.3318684497,89.3942781179,94.0883082544,92.0121090549,89.9978342377,94.7672728792
2021-11-19,NETZ,88.0482213189,81.6019773339,92.0149730762,88.5910735589,81.7436526729,92.402267691
2021-11-20,ROT,97.2397888444,93.989947802,98.6836372077,98.0858906696,94.6184933612,99.3528475293
2021-06-14,ROT,96.8427819926,93.2068588727,98.0840948642,97.564518068,94.2826880722,98.5366557373
2021-06-15,RME,89.5039902685,87.0896846963,91.9187156962,90.7334430456,88.4372546647,92.845227069
2021-06-17,NETZ,91.3747406486,87.4479599644,93.8379667907,92.4278387464,88.770357455,94.4970778161
2020-12-27,RSD,96.7727360413,96.0341287516,97.5604137323,97.5877047563,97.600066161,97.5775971142
2021-03-25,NETZ,95.090872821,93.2569020964,96.2330943576,95.7483479747,93.6985401357,96.9131376542
2021-03-25,RME,96.1036952342,94.7027936218,97.4953284269,96.4265616954,94.8585723884,97.8622770528
2021-03-25,ROT,96.2059004991,93.8389302342,97.0110316589,97.1851785221,94.6684865654,97.935297017
2021-09-02,NETZ,91.5879628326,89.3847822467,92.8739753178,92.2215049244,90.1661925719,93.3038251996
2021-09-02,RSD,78.4393331332,79.9967658508,77.0118002494,82.0946855327,80.9292057239,83.0861258181
2021-09-03,NETZ,92.8508513845,87.8739090071,95.7698705544,93.6400797731,88.9581115237,96.1090336666
2021-09-03,RSD,82.5952577373,80.268748569,84.9902329263,83.3332673941,80.1285011813,86.2366023157
2021-09-03,RWT,89.7924261941,86.1585063288,93.3994237751,91.2597267795,88.3405210504,93.990135505
2021-09-04,RME,92.1209426278,89.8147617582,95.0633416639,92.7399307519,90.4953715865,95.185996333
2021-09-04,ROT,96.5018313673,92.65684578,98.2365551935,97.3084950967,93.9653522146,98.5409033313
2021-09-04,RWT,93.1869239393,90.2594487036,96.6237567825,94.8386734091,92.9402425538,96.8108796975
2021-09-05,RWT,94.1544513434,92.6262531304,95.925404419,94.9075975802,93.3254038898,96.5687666689
2021-06-23,NETZ,90.669263883,85.8995171342,93.6496825765,91.8570587673,87.0836881044,94.5643308944
2021-06-24,RSD,87.4927945469,85.690856947,89.3017732499,88.8483427053,85.9488072965,91.4454175141
2021-06-25,ROT,96.7314254737,93.3929326147,97.8770261354,97.2509102647,94.6368894746,98.0256470267
2021-06-25,RWT,90.983083785,90.3115038516,91.8478083005,92.1865350607,91.5332097305,92.9905310328
2021-06-26,ROT,97.3071673214,93.7532516255,98.9317377795,98.1194701196,95.5813153395,99.0573818038
2021-06-27,RSD,88.969898896,87.3547216754,91.012736863,89.8217107649,88.4448367246,91.1479439549
2021-01-17,RWT,90.400071605,88.6011657981,93.411805069,93.4321348136,93.2176840459,93.7367390097
2021-07-29,ROT,96.833300473,92.0322242207,98.4536667645,97.4963030269,92.9140888343,98.8372409267
2021-07-30,RSD,83.6938045469,85.8485139158,81.7585297828,85.376872292,85.5000008521,85.2777129836
2021-07-31,RWT,94.8141331776,93.9088740921,96.1812430099,95.143557354,94.2559520106,96.3389288015
2021-08-01,RME,96.5854994338,95.7202672325,97.6677353024,96.9835215711,96.141968977,97.882410064
2021-10-23,RME,91.4463232218,90.5700056241,92.4747512823,92.1148455294,91.8402526362,92.3848945898
2021-10-24,RSD,93.2639357406,93.078844474,93.4860061024,95.6836893323,93.2170656122,98.0166401338
2021-07-16,NETZ,90.9367602764,88.9155436008,92.2240806742,92.0984669082,89.8718705896,93.3950059923
2021-07-17,ROT,96.9624800096,94.9473246175,97.8960076784,97.9480608283,95.8570835002,98.7499438121
2021-07-17,RWT,91.2581271375,88.5513070726,95.5707883911,92.5879016666,89.9467456932,96.3294825236
2021-07-18,RSD,89.109762313,88.6074860086,89.7229662075,91.0050405255,89.1674941701,92.750673548
2021-07-19,ROT,89.6819315759,87.8544046332,90.2957384065,92.452650326,89.437920574,93.3517367233
2021-07-20,ROT,95.7722325729,91.177602923,97.3184233865,96.3763187975,92.0241891763,97.6429261555
2021-07-21,NETZ,94.4474105774,91.7924284918,96.0943810648,95.2727116747,92.7350054823,96.6965111696
2021-07-21,ROT,96.2835437493,93.2761521256,97.2971530081,97.0799427437,94.0784512336,97.9584157718
2021-01-28,RSD,84.6207562343,80.020553215,89.0110529615,88.8186258978,87.2035829824,90.05259994
2021-01-29,RSD,88.1878844838,84.0188969749,91.890800489,93.8504436942,93.8565349628,93.8461699166
2021-01-30,NETZ,96.1794312078,95.3934920777,96.7922501841,97.6824232846,96.6101474938,98.3976322495
2021-11-01,NETZ,89.5180346271,85.5050688064,92.034313011,90.0876200177,85.9612604499,92.432352093
2021-11-01,ROT,91.8428354664,88.4111283235,93.0072960586,92.196735901,89.246431303,93.0640656877
2021-11-02,ROT,89.6557313355,83.9284569358,91.6105981599,90.1482266887,84.5744756963,91.7889100924
2021-11-02,RWT,83.4536275741,83.7894002109,82.9976326851,85.6289403688,86.9114796667,84.0129390716
2021-11-04,RWT,86.3337513658,85.0676945102,88.0105476509,87.3508852657,86.2828195541,88.7000160839
2021-11-05,RSD,89.0337740144,89.46135714,88.602835486,89.6771441204,89.120760152,90.168880824
2021-11-06,ROT,97.6199740766,94.105757275,99.2174190928,98.1819921067,94.7133687162,99.4710483593
2021-03-14,RME,97.305272308,96.4074147064,98.4517604047,97.4880984054,96.6074322195,98.4504881764
2021-10-14,RSD,86.5205755718,84.7564436159,88.3246189041,88.2992471863,85.5537183103,90.7991199031
2021-10-14,RWT,86.1682219979,84.2706233222,88.6081099983,86.976450203,84.7857455921,89.6806392526
2021-10-15,NETZ,91.2308329105,85.4104813977,94.6928487314,92.4067141323,86.9330111883,95.3151228525
2021-10-15,ROT,94.3289061609,86.6636260607,96.9146715504,95.2825888796,88.0788067695,97.387534175
2021-10-15,RWT,84.3628520227,80.3940965101,88.6980456193,86.0425288571,82.2846285323,89.8599639973
2021-10-16,NETZ,87.9795337377,84.881189328,89.8870937029,89.4199742621,86.2663225893,91.0397163702
2021-10-16,ROT,92.2643585655,88.6043142934,93.5977956359,93.4715088163,90.6636854823,94.3348122778
2021-10-16,RSD,78.7222648795,78.2379296609,79.3345525241,80.8601117197,79.3026467052,82.3937549531
2021-10-17,ROT,92.318714863,88.4330225032,93.8440083819,93.5153968067,90.1294235643,94.6316109409
2021-10-19,RWT,86.297239889,83.6301858863,89.7173950451,86.8880184723,83.8476686259,90.6476512549
2021-10-20,RSD,91.1861234084,89.4350567294,92.9841761721,91.7745400953,89.5687189711,93.7591550961
2021-03-23,NETZ,92.6772128246,89.7195662839,94.5196918506,93.4278579051,90.706040131,94.9619381593
2021-03-24,ROT,95.9975403039,93.22501361,96.9357545827,96.7059767388,93.9823754281,97.5079315051
2021-03-24,RSD,91.8779024694,92.9189156086,90.9798096964,92.9218847731,92.5673660406,93.1966413532
2021-12-11,RME,92.3160417213761,89.7739487892608,95.6472158575338,93.1950748450175,90.8676904905593,95.7821057902964
2021-11-28,RME,90.3256843928,87.4830035439,93.9932082003,91.2452780261,88.305709122,94.4667692461
2021-11-29,RME,91.3122962953,90.2373164879,92.4078494086,91.7715895018,90.8061397833,92.6686925711
2021-11-29,ROT,92.6480200361,92.8631028097,92.574156585,92.9072321864,93.3733241323,92.7682734626
2021-11-29,RSD,89.3654486529,92.1583192181,86.6801319015,91.1186939191,91.9323856148,90.4081718836
2021-11-30,RSD,93.5481988398,91.1100188558,96.0728558337,93.7297059449,90.9659520793,96.2259417132
2021-12-01,RME,82.3006879007,79.5225445953,85.1427089398,82.9451108392,80.7255444936,85.0067702525
2021-12-01,ROT,91.0148775009,84.8427336706,93.1317028383,91.9229113654,86.1822476608,93.6321307215
2021-12-01,RWT,77.3129285491,76.723242064,78.0915754964,78.7945360672,78.4447938663,79.2352235571
2021-12-02,RSD,93.3301827595,92.7604456595,93.9125726668,94.7917429996,94.3673910858,95.1739888447
2021-12-03,RSD,92.3862143662,90.6635936094,94.1538324655,93.0990317135,91.2406726005,94.77357377
2021-12-04,ROT,95.9506007418,94.1172053775,96.7710523976,97.2141310179,94.8408695635,98.0961782737
2021-01-05,NETZ,97.3211462107,95.7613131285,98.301024222,97.6343191805,96.2275988513,98.4345621021
2021-01-05,RME,97.9907409788,97.4609817586,98.516221241,98.1848017239,97.588925601,98.7278204797
2021-01-05,RWT,95.181847181,94.2959456883,96.3824324899,95.9292328008,95.4334370772,96.5629582871
2021-01-06,NETZ,95.5104690294,94.6229723606,96.0693796233,95.943655759,95.1336710826,96.4069436501
2021-01-07,RSD,91.6125861661,95.209175361,88.3998141476,91.7554151147,95.1551923092,89.0755355084
2021-06-28,RME,86.5656376433,84.4668740961,88.6666499353,88.4955591006,86.1914301303,90.6252103044
2021-07-01,RSD,90.494980377,89.4597142846,91.5449944338,91.3687805924,89.4951273943,93.0379136488
2021-07-03,RME,96.2613592432,95.2877307063,97.5169860988,96.9433501304,96.4020044576,97.5363894686
2021-03-16,RME,93.4401538893,91.6458928784,95.2251545271,93.9772087074,92.4951623963,95.3275760242
2021-03-16,RSD,90.5767366585,88.4489377726,92.4857347439,90.6390350055,87.8421203907,92.8465032036
2021-03-17,RSD,95.0644724917,97.5908390478,92.8173615574,94.7465569677,97.3932411216,92.6872667711
2021-03-19,NETZ,93.4233387743,90.9849751177,94.9432848106,94.1232484969,91.5229302401,95.6019212508
2021-03-20,RME,96.5510356665,95.4368737366,98.0052599453,97.1966160593,96.347434045,98.1458756583
2021-03-20,RWT,95.7270476231,95.403601472,95.9579257562,96.6696176409,97.9252860131,95.9623797473
2021-03-22,RWT,89.6449047099,87.6220720037,92.3989766492,90.7393307318,89.1506843554,92.7779652685
2021-07-11,RSD,94.6921222925,92.2851782207,97.723957348,95.69049709,93.8306806422,97.4481748371
2021-01-04,RSD,97.2964847194,97.0409557842,97.5238108542,98.3656184082,98.0268873898,98.6284520399
2021-01-04,RWT,94.1982422256,94.22219501,94.1656727715,95.1182267835,95.5669916699,94.5413726951
2020-12-28,NETZ,95.6169658997,94.1541045312,96.5281046565,96.3304538214,94.6636254095,97.2755749665
2020-12-28,RWT,91.4171402106,91.0918132157,91.8518988431,92.4533192648,92.0806632905,92.9277407138
2020-12-29,RME,96.0382803722,95.8199224257,96.2537759147,96.4637286376,96.4110927154,96.5113665031
2020-12-30,ROT,99.1588907899,98.2112493675,99.4752680708,99.35517354,98.5848983439,99.5787124386
2020-12-31,RSD,95.3673426733,93.7487464155,96.815310829,95.5651724083,94.093611039,96.7136655223
2021-01-02,RSD,97.36910794,96.4642546746,98.3425362339,98.4592769728,97.3368921809,99.3915637564
2021-01-02,RWT,96.1525364691,95.0330893767,98.1272712411,97.7660509951,97.4409020114,98.2739030898
2021-02-07,ROT,97.7801286492,95.9841032583,98.5870060276,98.2663859865,96.0947469254,99.0709883604
2021-02-08,NETZ,95.4724100969,93.940767817,96.4381717479,96.0211869348,94.6474101614,96.8073216463
2021-03-10,RME,95.9834360334,94.9115741606,97.0569602464,96.5507048699,95.4980236309,97.5179024795
2021-03-10,ROT,97.4128073011,94.0968717691,98.5467786931,97.8253492468,94.9846319298,98.6686990655
2021-03-11,ROT,95.5158502984,90.8511681817,97.1178115383,95.8868880169,91.371292915,97.2368685512
2021-01-31,RSD,98.4216045783,98.9322591144,97.8707039869,98.0987504646,98.6918671155,97.6027755163
2021-02-01,RME,92.5462133977,91.6594562261,93.42131687,93.4734450733,92.5692276518,94.2976370665
2021-02-03,NETZ,90.0096272731,85.9355585201,92.5689656738,90.8953890298,87.1590415594,93.0040810469
