Datum,Region,Kundenpünktlichkeit KPP,KPP FV,KPP RV,KAP,KAP FV,KAP RV
2022-05-12,NETZ,90.7826967535351,87.4682532534172,92.8783349318468,91.5378162036241,88.4667412847084,93.301326552077
2022-05-13,NETZ,92.2469485090144,88.6807634756783,94.5087147563514,92.9914615171705,89.7110431264611,94.8768532298189
2022-05-14,NETZ,95.1638849776115,91.9509055279269,97.6535726011373,96.1270277762158,93.0564802660404,98.1225728430991
2022-05-15,NETZ,91.4009972588345,87.0688201382344,94.7351500884008,92.5940872227575,87.7029073748954,95.7677848361514
2022-05-16,NETZ,89.6397312135053,82.2047605246163,94.3716980435033,90.9767275624357,83.883014441904,95.0639484606581
2022-05-17,NETZ,88.6213398039468,84.7642725485345,91.0636843813539,90.3229078968657,86.4352559225081,92.5667208206527
2022-05-18,NETZ,90.5304522511577,86.3005256556455,93.2189472872339,91.5813854537102,87.7585180054767,93.782648454456
2022-05-19,NETZ,89.6336062443368,83.9201552131183,93.2749899341619,90.3026324542475,84.6943072637627,93.533093595609
2022-05-20,NETZ,89.2084426915707,85.215357602012,91.7323152269294,90.0792980764154,86.4893366546908,92.1441475436741
2022-05-21,NETZ,95.7517071023498,93.6641466621294,97.412085189474,96.6051799651342,94.5733887969962,97.9780266018936
2022-05-22,NETZ,95.2302372552941,91.6399472470338,98.0954243934662,95.9428767755604,92.5146048921694,98.2595331990086
2022-05-23,NETZ,90.8758434024195,87.1665493988776,93.2261654276639,91.8422957170355,88.7226708607874,93.6348524893842
2022-05-24,NETZ,92.0776407915362,88.5637966931509,94.2973696753057,92.7814163205264,89.700350618453,94.5446736128184
2022-05-25,NETZ,93.2284131944522,90.265140804248,95.0980832865807,93.9713133899928,91.2449575093998,95.5339660219715
2022-05-26,NETZ,94.651716455398,90.5471255186335,97.7862028902063,95.3712572563726,91.4297711705291,97.9141877678532
2022-05-27,NETZ,94.3773532270449,91.6247568506994,96.0479681964338,95.0685519672757,92.8783303480509,96.2702985290444
2022-05-28,NETZ,95.5029657035289,92.7199110408662,97.6096456517991,96.4871169119868,93.6113388734786,98.3391185082917
2022-05-29,NETZ,95.1469977953301,91.5465401392504,97.8799974935022,96.0913470219167,92.837104297313,98.1853434699089
2022-05-30,NETZ,93.6639782581531,90.4167194465837,95.6943530496399,94.2232566758954,91.1972704546648,95.9415001651089
2022-05-31,NETZ,91.4782003833189,88.361872786461,93.4237187562435,91.9921305272974,89.2657935637526,93.5398842828847
2022-06-01,NETZ,91.6237063646345,87.4872755197192,94.2206126724698,92.2809202375693,88.496396528559,94.4367939052897
2022-06-02,NETZ,90.5837328140619,86.9150791452854,92.8661163719473,91.8962022148527,88.065098787052,94.0688054562282
2022-06-03,NETZ,92.9541998352351,88.6906365166575,95.6385028311167,93.4419874076872,89.4100095563097,95.7522666991167
2022-06-04,NETZ,86.3998601624915,75.4734342770499,94.9010837396129,87.9573760845415,76.9971297100172,95.1155549338789
2022-06-05,NETZ,96.0669149705119,92.8783966620221,98.5212269322,96.8952213725266,94.0557950555448,98.7365393321505
2022-06-06,NETZ,95.1672705640035,91.8313796545976,97.7163479419795,96.0270199484753,92.8949228827718,98.0550215511917
2022-06-07,NETZ,92.011278663365,87.6193715221588,94.7625042658978,92.3981137949425,88.1718822644347,94.8067579212513
2022-06-08,NETZ,93.2448046249218,89.400900961081,95.6543817561229,93.7533743029711,90.1429022563251,95.8120808987626
2022-06-09,NETZ,90.808275687983,88.2826715715298,92.3907151921006,91.3413103775404,89.0007313761081,92.6759431572023
2022-06-10,NETZ,92.2856038603664,87.4211512229061,95.3366556638401,92.9800664821817,88.5391809211148,95.5090369336778
2022-06-11,NETZ,94.0694722657091,90.4632637543875,96.9521096307701,95.1575300695855,91.876742858084,97.38020795379
2022-06-12,NETZ,94.0880886906166,90.0687756752639,97.2746649921737,94.922687622191,91.0028999307042,97.5634552071565
2022-06-13,NETZ,90.2029793684143,85.2097200742684,93.3358666481884,91.7558792213505,87.167983769407,94.3636489064945
2022-06-14,NETZ,92.9257000047524,89.1328953674216,95.2924739285199,93.4361597017347,89.7691376427951,95.5239317108789
2022-06-15,NETZ,92.5294183500059,88.5572858130628,95.0183155293353,92.9611944898369,88.99403133283,95.2246706614273
2022-06-16,NETZ,91.7458695999946,86.2161493553753,95.2139211514345,92.4412211946853,86.7041798924844,95.7144197269075
2022-06-17,NETZ,92.6186344315793,87.3292562518783,95.9472109922248,93.3361495772777,88.2433706912471,96.2487353231342
2022-06-18,NETZ,87.4288803752074,80.1757884506533,93.1118393033909,89.0526795532346,81.388272518212,94.1668075950153
2022-06-19,NETZ,89.5325874948051,82.7706064274555,94.8404737601911,91.1083177959897,84.4751446557,95.5145319210295
2022-06-20,NETZ,89.8871893465042,84.0350010421724,93.5035821276245,90.9979802604641,85.3520205187078,94.1769631008631
2022-06-21,NETZ,88.8059329771209,86.6127790370497,90.1553944692845,90.1242015038825,87.7783545179883,91.4493034242763
2022-06-22,NETZ,89.7744158246251,84.3544291436299,93.1280794972856,90.6304889647654,84.9589184922076,93.8394249952045
2022-06-23,NETZ,89.0790217898667,83.9859527612474,92.2600760452777,90.0640243280327,85.0488312559028,92.920038935639
2022-06-24,NETZ,87.7403136502931,83.1268469844893,90.61441389504,88.3116648683301,83.7971019353814,90.8775378516931
2022-06-25,NETZ,93.0542522801303,89.3111558673337,95.9186018198968,93.9996524659296,90.1013879400084,96.5488362035973
2022-06-26,NETZ,94.20668243458,90.1452681771409,97.2694627553483,95.201901389728,91.2024388594903,97.7667335809745
2022-06-27,NETZ,92.5671477694679,88.7516663842155,94.9350074686335,93.0689840658203,89.3646276825042,95.1611184422999
2022-06-28,NETZ,92.1597994717243,88.5069624461832,94.4356291140549,92.860241886818,89.761558654272,94.612716189734
2022-06-29,NETZ,90.3615776959791,86.4020130320984,92.8282941357063,91.233320705314,87.635082113817,93.2654095529361
2022-06-30,NETZ,92.4661266004666,88.8858177089439,94.6810494958413,93.1182818896448,89.8163670384577,94.98078409074
2022-07-01,NETZ,90.1587925385418,85.2111514328685,93.2282399532068,91.4925298613039,86.7325572480833,94.186497645273
2022-07-02,NETZ,95.162823502179,92.8506971465295,96.9665989772198,96.2138659222244,93.5768665590445,97.9758136565455
2022-07-03,NETZ,94.7762304113716,92.5107935200344,96.5285580732103,96.1465458684136,93.3656042270269,97.991722146778
2022-07-04,NETZ,89.7645434511436,84.4280586381568,93.1211080905307,90.7156563325903,85.7535035628942,93.5457823883892
2022-07-05,NETZ,92.0057623816704,86.7180324187067,95.316903909854,93.0431642937674,88.0493517002732,95.8836941837172
2022-07-06,NETZ,92.9799711479011,88.4189242589808,95.8264987641223,93.5626806927126,88.9914580840833,96.1547815325055
2022-07-07,NETZ,93.876626868466,89.9016879853874,96.3477432666919,94.2910542991363,90.3543273630937,96.5187444634777
2022-07-08,NETZ,94.5473826660639,91.8318436524657,96.2466686080198,95.3188840825118,92.8838819121596,96.7023557116055
2022-07-09,NETZ,94.8316128980838,91.4824078581419,97.5318762059496,95.4685453822291,92.3700966534908,97.5788580898587
2022-07-10,NETZ,90.2685626673994,86.1061315420306,93.5758624963416,92.092140911156,87.7975126741114,94.995345716208
2022-07-11,NETZ,92.5957027842785,87.8666817502265,95.543400338999,93.2440827950124,88.7382687123796,95.7995025850143
2022-07-12,NETZ,93.4310905573924,89.6073228437636,95.8309570662805,93.9991561478057,90.3906535054182,96.053533364209
2022-07-13,NETZ,93.4753200962235,89.9345971473561,95.6947653144324,94.0909482431732,90.6893930069394,96.031579215125
2022-07-14,NETZ,87.5058089886714,79.8136787449652,92.3439084041455,88.7624003896034,80.8569508611482,93.2798835636987
2022-07-15,NETZ,94.5342134960721,91.8560919354517,96.2098330113485,95.3991693980114,92.9301968893468,96.8058188728925
2022-07-16,NETZ,94.4191516536001,91.4464951336013,96.7695861750049,95.6807450056615,92.3151172375669,97.9574031015806
2022-07-17,NETZ,91.3931959897729,86.2370092086634,95.4985719839939,93.856077487161,88.4393749029841,97.5215378268407
2022-07-18,NETZ,86.391685556669,78.9442490613061,91.0395426674854,87.3274785545183,80.2206281620848,91.3578957312001
2022-07-19,NETZ,91.2887361290175,87.2999304209193,93.7732634604415,92.0619918747091,88.0645297252206,94.3323434043258
2022-07-20,NETZ,93.2151582838214,89.2917420757343,95.6636126164043,93.6998236491406,90.057483351136,95.7634972016594
2022-07-21,NETZ,93.2876121638758,89.3579987944468,95.7532732052817,93.8624495581532,90.2997805061599,95.8886474185816
2022-07-22,NETZ,93.5533498969394,89.7906710691802,95.9209634580661,94.0971591789706,90.5298673405143,96.1376061036024
2022-07-23,NETZ,93.2501293527995,88.8628933567867,96.6000400247759,94.8730208627653,90.3256483138273,97.8169044202799
2022-07-24,NETZ,94.4228238459613,89.9789784490869,97.852117647365,95.2623005701451,91.0052897863943,98.0213451787667
2022-07-25,NETZ,94.765445525316,92.0329224578517,96.4637709990422,95.4229262244251,92.9016814202124,96.847498001514
2022-07-26,NETZ,93.3816350131744,88.6676179374694,96.3335829906474,94.3968392114489,89.9771879369404,96.9027185878867
2022-07-27,NETZ,93.0775902105225,88.7276546920102,95.7786500650368,93.6440676266259,89.2841040146947,96.1013401148602
2022-07-28,NETZ,94.2013147077977,89.8521313189572,96.9220544467012,94.7620740777717,90.6769947595481,97.0766601139701
2022-07-29,NETZ,93.6860643979527,89.5381848342048,96.2939378047516,94.2227102011733,90.3667625079829,96.4224011051999
2022-07-30,NETZ,95.6347369849828,92.8525186362619,97.8060754933094,96.328310072806,93.6575636735421,98.0912658030978
2022-07-31,NETZ,94.3704366347103,90.9453583311248,97.0615289131027,95.3919728824919,92.0380736993782,97.6208304604178
2022-08-01,NETZ,94.9643628831903,91.1198482561926,97.9881580586841,95.9862819275378,92.4005772179696,98.3645921335284
2022-08-02,NETZ,94.3156430441481,91.2394862062921,96.2356530907733,94.7035606469605,91.6556270887615,96.4274816949054
2022-08-03,NETZ,91.7006975814422,88.2213517654093,93.8923791786361,92.4880249076384,89.2628323404522,94.3283265925374
2022-08-04,NETZ,91.1690632638415,88.5458176821298,92.8032947215989,92.3775023961271,89.762552402473,93.8647320962118
2022-08-05,NETZ,90.4414557009336,85.1516477194922,93.7634529859633,91.667556040388,86.7898934622709,94.4436968995344
2022-08-06,NETZ,94.7031582883786,91.5883767321898,97.1578141940752,95.6048574065652,92.6507110197172,97.5775627843456
2022-08-07,NETZ,93.9769584894336,90.3834813919963,96.8327357414833,95.2204641073191,91.6232157814999,97.6390347987794
2022-08-08,NETZ,93.6803204602772,89.9505566495539,96.0328967719705,94.342554820114,91.0401943740118,96.2287905060512
2022-08-09,NETZ,94.05811919185,89.3731710431323,97.0353288597057,94.738727733463,90.3542136356182,97.2597841220284
2022-08-10,NETZ,94.567544907404,90.4493756348105,97.1645882543411,95.3170468363013,91.6082306881676,97.4365665656477
2022-08-11,NETZ,91.3309786934002,87.332775867077,93.8658115350044,92.5764012680631,88.9267445724336,94.6763876292093
2022-08-12,NETZ,94.2618390504424,90.5215496189727,96.6325100906314,94.9959292436494,91.7537607908588,96.857352642829
2022-08-13,NETZ,91.4057606924097,85.9910262412259,95.7586867311684,92.4477982986489,86.9771111891417,96.1717265148206
2022-08-14,NETZ,94.9930763702755,91.4260446653117,97.8680441431319,95.6824714202095,92.3714781679385,97.929144941541
2022-08-15,NETZ,91.5595662075556,87.8927554805577,93.8833451985795,92.7077660091727,89.5667801610902,94.5087487953954
2022-08-16,NETZ,95.2370481074247,92.8612008563565,96.7397017875621,95.6955897779088,93.4667737481766,96.9774273987643
2022-08-17,NETZ,93.0423388570495,90.2343873280907,94.827325241669,93.8917299778115,91.3352468049242,95.3632073535257
2022-08-18,NETZ,90.9745755950909,85.2102234324161,94.6401885550506,91.7778075726894,86.2305124594833,94.965065802452
2022-08-19,NETZ,91.8017087377982,88.2827509058564,94.0298749719182,92.4298446507557,89.2993794923785,94.2276360088096
2022-08-20,NETZ,94.7342597211828,91.8454935357066,97.0651202477238,95.8069874505631,93.0028628451342,97.7321017977483
2022-08-21,NETZ,94.2806830526419,90.7024815769748,97.174850427599,95.1230037626482,91.7967742322839,97.4015227314044
2022-08-22,NETZ,94.5494700415979,91.4022334631481,96.5363546607109,94.9539157877265,91.8957169422152,96.707815923276
2022-08-23,NETZ,92.2184658097622,87.2239962573421,95.3900216098211,92.9187775158665,88.3316960227863,95.554845417541
2022-08-24,NETZ,93.3880873278968,90.8271234566598,95.0107788977202,94.1050919675575,91.7980520442523,95.4324523259535
2022-08-25,NETZ,94.1884633724057,92.0768839486273,95.5153423956509,94.5738689719785,92.6220793345214,95.6882277790253
2022-08-26,NETZ,91.7586880443802,87.2534813614238,94.5981965763863,92.4784909129286,88.0561139327669,95.0150539226502
2022-08-27,NETZ,95.4352812332643,92.5691282036117,97.7549211360833,96.0994302140425,93.1713177728532,98.1129231089681
2022-08-28,NETZ,95.5071403358307,93.5476216151124,97.0894603970547,96.2436009745669,94.2927656596898,97.5779686774528
2022-08-29,NETZ,94.9232135065128,91.6339457320955,96.9958947947407,95.3727801999888,92.241096220887,97.162486165683
2022-08-30,NETZ,94.3213739167685,91.5839549318553,96.0384076123074,94.8584489675689,92.2865792522409,96.3257334004633
2022-08-31,NETZ,89.347038937169,84.6406130332778,92.3356839110621,90.3915459870261,86.4010369295411,92.6798717590836
2022-09-01,NETZ,92.8638068553806,89.5149406124366,94.9713993218233,93.5892146592643,90.260289350181,95.4954930849997
2022-09-02,NETZ,91.4308308343191,87.8949559336143,93.64786101539,91.9872153452091,88.632719705807,93.8982943377123
2022-09-03,NETZ,93.4656232933369,89.071577065563,96.948774000714,94.4489372826176,90.1428811891349,97.3476317647992
2022-09-04,NETZ,93.9823452321164,88.9684514682612,97.9996798904748,94.9869861427261,90.1814783787313,98.2415203028193
2022-09-05,NETZ,91.8191962458612,87.1800582547252,94.7334673630951,92.3052099427711,87.7947659691045,94.8788787741051
2022-09-06,NETZ,89.6753337366973,83.6443401392082,93.4560308448043,90.4929372281112,84.8425338548841,93.7034670858401
